t,pressure_pa,altitude_m,filled
3663.0,100722.0,50.323933,0
3664.0,100713.25,51.055966,0
3665.0,100707.0,51.578879,0
3666.0,100703.25,51.892639,0
3667.0,100699.75,52.18549,0
3668.0,100697.0,52.415593,0
3669.0,100695.0,52.582944,0
3670.0,100694.0,52.66662,0
3671.0,100692.5,52.792136,0
3672.0,100692.0,52.833975,0
3673.0,100690.5,52.959493,0
3674.0,100690.0,53.001333,0
3675.0,100690.5,52.959493,0
3676.0,100690.0,53.001333,0
3677.0,100688.5,53.126853,0
3678.0,100687.75,53.189614,0
3679.0,100687.5,53.210534,0
3680.0,100689.0,53.085013,0
3681.0,100694.0,52.66662,0
3682.0,100704.25,51.808968,0
3683.0,100715.0,50.909556,0
3684.0,100724.5,50.11479,0
3685.0,100732.0,49.487387,0
3686.0,100737.25,49.048227,0
3687.0,100741.25,48.713642,0
3688.0,100745.0,48.399977,0
3689.0,100747.75,48.169963,0
3690.0,100749.0,48.065413,0
3691.0,100750.0,47.981773,0
3692.0,100750.25,47.960864,0
3693.0,100751.0,47.898135,0
3694.0,100751.0,47.898135,0
3695.0,100751.5,47.856315,0
3696.0,100752.0,47.814496,0
3697.0,100752.75,47.751768,0
3698.0,100755.0,47.563586,0
3699.0,100759.75,47.166324,0
3700.0,100767.75,46.497284,0
3701.0,100779.0,45.55652,0
3702.0,100793.25,44.365008,0
3703.0,100809.5,43.006433,0
3704.0,100826.75,41.564447,0
3705.0,100841.25,40.352498,0
3706.0,100853.25,39.349611,0
3707.0,100862.25,38.59751,0
3708.0,100867.75,38.13792,0
3709.0,100873.75,37.636571,0
3710.0,100877.0,37.365018,0
3711.0,100878.25,37.260576,0
3712.0,100881.25,37.00992,0
3713.0,100881.25,37.00992,0
3714.0,100883.0,36.863706,0
3715.0,100884.0,36.780157,0
3716.0,100885.25,36.675721,0
3717.0,100884.25,36.759269,0
3718.0,100885.5,36.654834,0
3719.0,100887.5,36.487739,0
3720.0,100891.5,36.153557,0
3721.0,100898.25,35.589649,0
3722.0,100908.5,34.733403,0
3723.0,100921.5,33.647534,0
3724.0,100931.5,32.812327,0
3725.0,100940.0,32.102453,0
3726.0,100946.5,31.559642,0
3727.0,100950.5,31.225618,0
3728.0,100952.75,31.037734,0
3729.0,100954.0,30.933356,0
3730.0,100955.0,30.849854,0
3731.0,100955.5,30.808103,0
3732.0,100957.0,30.682852,0
3733.0,100957.75,30.620227,0
3734.0,100958.5,30.557602,0
3735.0,100958.75,30.536727,0
3736.0,100958.25,30.578477,0
3737.0,100958.75,30.536727,0
3738.0,100959.25,30.494978,0
3739.0,100958.5,30.557602,0
3740.0,100956.75,30.703727,0
3741.0,100951.25,31.16299,0
3742.0,100943.0,31.851921,0
3743.0,100931.75,32.791447,0
3744.0,100918.25,33.91899,0
3745.0,100904.5,35.067539,0
3746.0,100892.25,36.090899,0
3747.0,100882.75,36.884594,0
3748.0,100875.0,37.532127,0
3749.0,100868.75,38.05436,0
3750.0,100864.75,38.388603,0
3751.0,100861.25,38.681074,0
3752.0,100859.5,38.827313,0
3753.0,100857.75,38.973554,0
3754.0,100856.0,39.119797,0
3755.0,100855.5,39.161581,0
3756.0,100855.25,39.182473,0
3757.0,100854.0,39.286934,0
3758.0,100853.0,39.370504,0
3759.0,100853.25,39.349611,0
3760.0,100843.0227,40.204338,1
3761.0,100832.7955,41.059134,1
3762.0,100822.5682,41.914001,1
3763.0,100812.3409,42.768938,1
3764.0,100802.1136,43.623945,1
3765.0,100791.8864,44.479023,1
3766.0,100781.6591,45.334171,1
3767.0,100771.4318,46.189389,1
3768.0,100761.2045,47.044677,1
3769.0,100750.9773,47.900035,1
3770.0,100740.75,48.755464,0
3771.0,100734.75,49.257349,0
3772.0,100731.25,49.550126,0
3773.0,100727.75,49.842911,0
3774.0,100726.25,49.968393,0
3775.0,100724.25,50.135704,0
3776.0,100722.5,50.282104,0
3777.0,100721.5,50.365762,0
3778.0,100721.25,50.386677,0
3779.0,100720.25,50.470336,0
3780.0,100719.5,50.53308,0
3781.0,100718.25,50.637655,0
3782.0,100717.75,50.679486,0
3783.0,100717.75,50.679486,0
3784.0,100720.0,50.49125,0
3785.0,100725.75,50.01022,0
3786.0,100735.5,49.194612,0
3787.0,100747.75,48.169963,0
3788.0,100761.25,47.040875,0
3789.0,100777.0,45.723761,0
3790.0,100792.25,44.448619,0
3791.0,100809.75,42.985533,0
3792.0,100829.0,41.376377,0
3793.0,100848.75,39.725682,0
3794.0,100869.25,38.01258,0
3795.0,100889.0,36.362419,0
3796.0,100906.0,34.942237,0
3797.0,100920.5,33.731058,0
3798.0,100932.0,32.770568,0
3799.0,100940.75,32.03982,0
3800.0,100946.75,31.538765,0
3801.0,100950.5,31.225618,0
3802.0,100953.5,30.975107,0
3803.0,100957.25,30.661977,0
3804.0,100959.25,30.494978,0
3805.0,100960.75,30.369731,0
3806.0,100962.5,30.223611,0
3807.0,100962.5,30.223611,0
3808.0,100963.0,30.181862,0
3809.0,100964.0,30.098366,0
3810.0,100964.25,30.077493,0
3811.0,100963.5,30.140114,0
3812.0,100963.75,30.11924,0
3813.0,100964.0,30.098366,0
3814.0,100964.0,30.098366,0
3815.0,100963.75,30.11924,0
3816.0,100957.5,30.641102,0
3817.0,100949.25,31.329999,0
3818.0,100937.75,32.290356,0
3819.0,100924.25,33.417845,0
3820.0,100910.25,34.587222,0
3821.0,100894.0,35.944698,0
3822.0,100877.0,37.365018,0
3823.0,100860.0,38.78553,0
3824.0,100843.25,40.185343,0
3825.0,100830.0,41.292791,0
3826.0,100819.5,42.170475,0
3827.0,100810.75,42.901935,0
3828.0,100806.0,43.299034,0
3829.0,100802.0,43.633446,0
3830.0,100799.0,43.884262,0
3831.0,100796.0,44.135083,0
3832.0,100793.75,44.323203,0
3833.0,100792.5,44.427716,0
3834.0,100790.75,44.574036,0
3835.0,100790.75,44.574036,0
3836.0,100789.75,44.657648,0
3837.0,100789.75,44.657648,0
3838.0,100789.75,44.657648,0
3839.0,100789.0,44.720357,0
3840.0,100788.75,44.741261,0
3841.0,100788.0,44.803971,0
3842.0,100791.0,44.553133,0
3843.0,100798.25,43.946966,0
3844.0,100808.75,43.069133,0
3845.0,100819.25,42.191373,0
3846.0,100829.0,41.376377,0
3847.0,100835.5,40.833081,0
3848.0,100840.75,40.394287,0
3849.0,100845.75,39.976404,0
3850.0,100849.25,39.683896,0
3851.0,100851.0,39.537645,0
3852.0,100853.25,39.349611,0
3853.0,100854.0,39.286934,0
3854.0,100855.75,39.140689,0
3855.0,100856.25,39.098905,0
3856.0,100856.75,39.057121,0
3857.0,100856.0,39.119797,0
3858.0,100856.0,39.119797,0
3859.0,100856.25,39.098905,0
3860.0,100857.5,38.994446,0
3861.0,100859.25,38.848205,0
3862.0,100866.25,38.263261,0
3863.0,100877.25,37.344129,0
3864.0,100888.5,36.404192,0
3865.0,100897.25,35.673189,0
3866.0,100904.5,35.067539,0
3867.0,100910.25,34.587222,0
3868.0,100914.5,34.232218,0
3869.0,100917.0,34.023399,0
3870.0,100919.0,33.856346,0
3871.0,100919.75,33.793702,0
3872.0,100920.25,33.751939,0
3873.0,100921.25,33.668415,0
3874.0,100922.0,33.605772,0
3875.0,100921.5,33.647534,0
3876.0,100922.0,33.605772,0
3877.0,100923.25,33.501368,0
3878.0,100925.25,33.334323,0
3879.0,100928.25,33.083761,0
3880.0,100934.5,32.561778,0
3881.0,100941.0,32.018942,0
3882.0,100947.0,31.517888,0
3883.0,100952.0,31.100362,0
3884.0,100956.25,30.745477,0
3885.0,100958.5,30.557602,0
3886.0,100960.75,30.369731,0
3887.0,100962.25,30.244485,0
3888.0,100963.0,30.181862,0
3889.0,100964.25,30.077493,0
3890.0,100964.75,30.035745,0
3891.0,100965.5,29.973124,0
3892.0,100965.25,29.993998,0
3893.0,100966.25,29.910503,0
3894.0,100966.75,29.868756,0
3895.0,100966.5,29.88963,0
3896.0,100965.5,29.973124,0
3897.0,100958.5,30.557602,0
3898.0,100948.5,31.392628,0
3899.0,100936.0,32.436505,0
3900.0,100922.25,33.584891,0
3901.0,100906.75,34.879586,0
3902.0,100890.75,36.216215,0
3903.0,100873.5,37.65746,0
3904.0,100855.5,39.161581,0
3905.0,100838.25,40.603234,0
3906.0,100820.0,42.128679,0
3907.0,100801.75,43.654347,0
3908.0,100783.75,45.159335,0
3909.0,100764.25,46.789984,0
3910.0,100746.75,48.253604,0
3911.0,100732.25,49.466474,0
3912.0,100720.75,50.428506,0
3913.0,100713.0,51.076882,0
3914.0,100707.0,51.578879,0
3915.0,100701.75,52.018145,0
3916.0,100699.0,52.248245,0
3917.0,100696.25,52.478349,0
3918.0,100694.0,52.66662,0
3919.0,100693.25,52.729378,0
3920.0,100696.3636,52.468841,1
3921.0,100699.4773,52.20831,1
3922.0,100702.5909,51.947785,1
3923.0,100705.7045,51.687267,1
3924.0,100708.8182,51.426756,1
3925.0,100711.9318,51.166251,1
3926.0,100715.0455,50.905753,1
3927.0,100718.1591,50.645261,1
3928.0,100721.2727,50.384776,1
3929.0,100724.3864,50.124297,1
3930.0,100727.5,49.863824,0
3931.0,100734.0,49.320086,0
3932.0,100739.5,48.860021,0
3933.0,100743.5,48.525442,0
3934.0,100747.25,48.211784,0
3935.0,100749.75,48.002683,0
3936.0,100752.0,47.814496,0
3937.0,100753.75,47.668131,0
3938.0,100754.5,47.605404,0
3939.0,100756.25,47.459042,0
3940.0,100756.0,47.47995,0
3941.0,100755.25,47.542677,0
3942.0,100755.75,47.500859,0
3943.0,100756.75,47.417224,0
3944.0,100757.25,47.375407,0
3945.0,100758.5,47.270865,0
3946.0,100758.25,47.291773,0
3947.0,100758.0,47.312682,0
3948.0,100758.25,47.291773,0
3949.0,100758.0,47.312682,0
3950.0,100758.0,47.312682,0
3951.0,100759.25,47.20814,0
3952.0,100765.75,46.66454,0
3953.0,100772.25,46.120969,0
3954.0,100776.0,45.807382,0
3955.0,100779.5,45.514711,0
3956.0,100782.75,45.242951,0
3957.0,100786.0,44.971199,0
3958.0,100787.75,44.824874,0
3959.0,100789.25,44.699454,0
3960.0,100789.5,44.678551,0
3961.0,100790.5,44.594939,0
3962.0,100791.75,44.490424,0
3963.0,100792.5,44.427716,0
3964.0,100793.25,44.365008,0
3965.0,100792.75,44.406814,0
3966.0,100793.0,44.385911,0
3967.0,100794.0,44.302301,0
3968.0,100793.5,44.344106,0
3969.0,100793.25,44.365008,0
3970.0,100794.75,44.239594,0
3971.0,100798.5,43.926065,0
3972.0,100804.75,43.403537,0
3973.0,100810.5,42.922834,0
3974.0,100814.75,42.567547,0
3975.0,100818.25,42.274966,0
3976.0,100820.75,42.065985,0
3977.0,100822.75,41.898803,0
3978.0,100824.25,41.773418,0
3979.0,100825.0,41.710726,0
3980.0,100825.25,41.689829,0
3981.0,100826.5,41.585344,0
3982.0,100827.0,41.54355,0
3983.0,100828.0,41.459963,0
3984.0,100828.25,41.439066,0
3985.0,100828.5,41.41817,0
3986.0,100828.75,41.397273,0
3987.0,100829.5,41.334584,0
3988.0,100832.25,41.104725,0
3989.0,100838.75,40.561444,0
3990.0,100849.5,39.663003,0
3991.0,100862.75,38.555728,0
3992.0,100877.75,37.302352,0
3993.0,100894.5,35.902927,0
3994.0,100910.25,34.587222,0
3995.0,100925.25,33.334323,0
3996.0,100937.25,32.332113,0
3997.0,100947.0,31.517888,0
3998.0,100954.0,30.933356,0
3999.0,100958.75,30.536727,0
4000.0,100962.75,30.202736,0
4001.0,100964.25,30.077493,0
4002.0,100966.5,29.88963,0
4003.0,100969.25,29.660024,0
4004.0,100969.75,29.618278,0
4005.0,100970.25,29.576532,0
4006.0,100970.75,29.534787,0
4007.0,100971.25,29.493041,0
4008.0,100970.75,29.534787,0
4009.0,100971.75,29.451296,0
4010.0,100971.75,29.451296,0
4011.0,100970.75,29.534787,0
4012.0,100971.75,29.451296,0
4013.0,100972.75,29.367806,0
4014.0,100973.0,29.346933,0
4015.0,100972.5,29.388678,0
4016.0,100969.25,29.660024,0
4017.0,100961.5,30.307108,0
4018.0,100950.0,31.26737,0
4019.0,100938.0,32.269478,0
4020.0,100924.0,33.438726,0
4021.0,100908.5,34.733403,0
4022.0,100892.25,36.090899,0
4023.0,100878.75,37.218799,0
4024.0,100867.25,38.1797,0
4025.0,100858.0,38.952662,0
4026.0,100851.25,39.516752,0
4027.0,100845.5,39.997298,0
4028.0,100842.0,40.289814,0
4029.0,100839.5,40.49876,0
4030.0,100836.5,40.7495,0
4031.0,100835.0,40.874872,0
4032.0,100833.75,40.97935,0
4033.0,100833.25,41.021142,0
4034.0,100831.75,41.146518,0
4035.0,100832.0,41.125621,0
4036.0,100831.5,41.167414,0
4037.0,100830.25,41.271895,0
4038.0,100829.5,41.334584,0
4039.0,100826.75,41.564447,0
4040.0,100821.1591,42.031788,1
4041.0,100815.5682,42.49915,1
4042.0,100809.9773,42.966534,1
4043.0,100804.3864,43.433938,1
4044.0,100798.7955,43.901363,1
4045.0,100793.2045,44.368809,1
4046.0,100787.6136,44.836276,1
4047.0,100782.0227,45.303764,1
4048.0,100776.4318,45.771273,1
4049.0,100770.8409,46.238803,1
4050.0,100765.25,46.706354,0
4051.0,100763.25,46.873614,0
4052.0,100762.75,46.915429,0
4053.0,100763.25,46.873614,0
4054.0,100763.75,46.831798,0
4055.0,100763.5,46.852706,0
4056.0,100763.5,46.852706,0
4057.0,100761.5,47.019967,0
4058.0,100756.25,47.459042,0
4059.0,100746.5,48.274514,0
4060.0,100742.3864,48.618591,1
4061.0,100738.2727,48.962679,1
4062.0,100734.1591,49.306778,1
4063.0,100730.0455,49.650888,1
4064.0,100725.9318,49.99501,1
4065.0,100721.8182,50.339144,1
4066.0,100717.7045,50.683288,1
4067.0,100713.5909,51.027445,1
4068.0,100709.4773,51.371612,1
4069.0,100705.3636,51.715791,1
4070.0,100701.25,52.059981,0
4071.0,100700.25,52.143653,0
4072.0,100700.0,52.164572,0
4073.0,100699.0,52.248245,0
4074.0,100698.5,52.290081,0
4075.0,100698.75,52.269163,0
4076.0,100699.0,52.248245,0
4077.0,100698.5,52.290081,0
4078.0,100699.0,52.248245,0
4079.0,100699.5,52.206408,0
4080.0,100699.0,52.248245,0
4081.0,100697.75,52.352837,0
4082.0,100698.75,52.269163,0
4083.0,100699.25,52.227326,0
4084.0,100700.25,52.143653,0
4085.0,100700.75,52.101817,0
4086.0,100701.5,52.039063,0
4087.0,100700.0,52.164572,0
4088.0,100700.75,52.101817,0
4089.0,100701.25,52.059981,0
4090.0,100700.5,52.122735,0
4091.0,100699.75,52.18549,0
4092.0,100699.5,52.206408,0
4093.0,100699.25,52.227326,0
4094.0,100699.75,52.18549,0
4095.0,100700.25,52.143653,0
4096.0,100700.5,52.122735,0
4097.0,100699.75,52.18549,0
4098.0,100699.5,52.206408,0
4099.0,100699.75,52.18549,0
4100.0,100700.5,52.122735,0
4101.0,100699.0,52.248245,0
4102.0,100699.0,52.248245,0
4103.0,100700.25,52.143653,0
4104.0,100700.25,52.143653,0
4105.0,100700.0,52.164572,0
4106.0,100701.0,52.080899,0
4107.0,100702.0,51.997227,0
4108.0,100702.25,51.976309,0
4109.0,100702.5,51.955392,0
4110.0,100701.25,52.059981,0
4111.0,100702.5,51.955392,0
4112.0,100702.75,51.934474,0
4113.0,100702.5,51.955392,0
4114.0,100702.25,51.976309,0
4115.0,100703.25,51.892639,0
4116.0,100703.0,51.913556,0
4117.0,100703.75,51.850803,0
4118.0,100704.0,51.829886,0
4119.0,100703.75,51.850803,0
4120.0,100703.5,51.871721,0
4121.0,100702.5,51.955392,0
4122.0,100702.5,51.955392,0
4123.0,100703.0,51.913556,0
4124.0,100704.25,51.808968,0
4125.0,100705.0,51.746216,0
4126.0,100705.5,51.704381,0
4127.0,100706.75,51.599796,0
4128.0,100707.25,51.557962,0
4129.0,100708.0,51.495211,0
4130.0,100709.0,51.411544,0
4131.0,100708.0,51.495211,0
4132.0,100706.25,51.64163,0
4133.0,100706.25,51.64163,0
4134.0,100705.75,51.683464,0
4135.0,100708.0,51.495211,0
4136.0,100713.75,51.014134,0
4137.0,100724.75,50.093876,0
4138.0,100735.75,49.1737,0
4139.0,100744.0,48.48362,0
4140.0,100750.75,47.919044,0
4141.0,100755.25,47.542677,0
4142.0,100759.25,47.20814,0
4143.0,100763.25,46.873614,0
4144.0,100765.5,46.685447,0
4145.0,100767.0,46.560005,0
4146.0,100768.25,46.455471,0
4147.0,100769.25,46.371844,0
4148.0,100770.0,46.309125,0
4149.0,100770.0,46.309125,0
4150.0,100770.75,46.246406,0
4151.0,100771.0,46.225499,0
4152.0,100771.5,46.183687,0
4153.0,100772.0,46.141875,0
4154.0,100772.0,46.141875,0
4155.0,100774.0,45.974627,0
4156.0,100778.25,45.619235,0
4157.0,100787.25,44.866681,0
4158.0,100797.5,44.009672,0
4159.0,100807.75,43.152733,0
4160.0,100815.75,42.483951,0
4161.0,100820.75,42.065985,0
4162.0,100825.0,41.710726,0
4163.0,100828.5,41.41817,0
4164.0,100830.75,41.230102,0
4165.0,100834.25,40.937559,0
4166.0,100835.5,40.833081,0
4167.0,100837.75,40.645024,0
4168.0,100839.75,40.477865,0
4169.0,100840.25,40.436076,0
4170.0,100840.75,40.394287,0
4171.0,100840.5,40.415181,0
4172.0,100840.5,40.415181,0
4173.0,100842.25,40.26892,0
4174.0,100847.25,39.851042,0
4175.0,100855.5,39.161581,0
4176.0,100867.0,38.20059,0
4177.0,100877.5,37.323241,0
4178.0,100885.75,36.633947,0
4179.0,100892.0,36.111785,0
4180.0,100896.5,35.735844,0
4181.0,100899.75,35.46434,0
4182.0,100903.75,35.130191,0
4183.0,100906.25,34.921353,0
4184.0,100908.5,34.733403,0
4185.0,100909.5,34.64987,0
4186.0,100910.0,34.608104,0
4187.0,100911.25,34.50369,0
4188.0,100912.0,34.441042,0
4189.0,100912.5,34.399277,0
4190.0,100912.0,34.441042,0
4191.0,100911.0,34.524573,0
4192.0,100911.25,34.50369,0
4193.0,100912.5,34.399277,0
4194.0,100915.75,34.127808,0
4195.0,100924.0,33.438726,0
4196.0,100934.0,32.603535,0
4197.0,100945.25,31.664026,0
4198.0,100956.0,30.766353,0
4199.0,100963.75,30.11924,0
4200.0,100969.5,29.639151,0
4201.0,100973.5,29.305189,0
4202.0,100976.25,29.075596,0
4203.0,100978.75,28.866879,0
4204.0,100980.75,28.699909,0
4205.0,100982.25,28.574684,0
4206.0,100983.0,28.512071,0
4207.0,100984.25,28.407718,0
4208.0,100984.5,28.386848,0
4209.0,100985.5,28.303366,0
4210.0,100984.5,28.386848,0
4211.0,100984.0,28.428589,0
4212.0,100983.75,28.449459,0
4213.0,100984.75,28.365977,0
4214.0,100985.0,28.345107,0
4215.0,100985.75,28.282496,0
4216.0,100985.25,28.324237,0
4217.0,100979.5,28.804265,0
4218.0,100970.25,29.576532,0
4219.0,100958.25,30.578477,0
4220.0,100945.5,31.643149,0
4221.0,100929.25,33.000242,0
4222.0,100913.75,34.294865,0
4223.0,100897.0,35.694074,0
4224.0,100879.0,37.197911,0
4225.0,100861.5,38.660183,0
4226.0,100844.0,40.122661,0
4227.0,100828.0,41.459963,0
4228.0,100816.0,42.463053,0
4229.0,100806.5,43.257234,0
4230.0,100799.0,43.884262,0
4231.0,100793.0,44.385911,0
4232.0,100789.25,44.699454,0
4233.0,100786.75,44.908488,0
4234.0,100784.75,45.075718,0
4235.0,100783.75,45.159335,0
4236.0,100781.75,45.326569,0
4237.0,100781.25,45.368378,0
4238.0,100780.5,45.431092,0
4239.0,100780.25,45.451996,0
4240.0,100779.25,45.535616,0
4241.0,100777.5,45.681951,0
4242.0,100774.75,45.91191,0
4243.0,100769.0,46.392751,0
4244.0,100763.0,46.894521,0
4245.0,100758.5,47.270865,0
4246.0,100754.5,47.605404,0
4247.0,100751.75,47.835406,0
4248.0,100749.25,48.044503,0
4249.0,100748.0,48.149053,0
4250.0,100746.5,48.274514,1
4251.0,100745.0,48.399977,1
4252.0,100743.5,48.525442,1
4253.0,100742.0,48.650908,1
4254.0,100740.5,48.776376,1
4255.0,100739.0,48.901845,1
4256.0,100737.5,49.027315,1
4257.0,100736.0,49.152787,1
4258.0,100734.5,49.278261,1
4259.0,100733.0,49.403736,1
4260.0,100731.5,49.529213,0
4261.0,100725.75,50.01022,0
4262.0,100722.0,50.323933,0
4263.0,100718.75,50.595825,0
4264.0,100716.75,50.763147,0
4265.0,100716.0,50.825893,0
4266.0,100715.5,50.867724,0
4267.0,100714.0,50.993219,0
4268.0,100713.0,51.076882,0
4269.0,100713.25,51.055966,0
4270.0,100713.0,51.076882,0
4271.0,100712.25,51.13963,0
4272.0,100713.25,51.055966,0
4273.0,100712.75,51.097798,0
4274.0,100711.75,51.181463,0
4275.0,100712.25,51.13963,0
4276.0,100713.5,51.03505,0
4277.0,100718.75,50.595825,0
4278.0,100727.25,49.884738,0
4279.0,100738.5,48.943668,0
4280.0,100751.5,47.856315,0
4281.0,100765.75,46.66454,0
4282.0,100782.0,45.305664,0
4283.0,100800.5,43.758853,0
4284.0,100818.75,42.233169,0
4285.0,100834.25,40.937559,0
4286.0,100845.25,40.018191,0
4287.0,100854.0,39.286934,0
4288.0,100859.75,38.806422,0
4289.0,100864.25,38.430384,0
4290.0,100868.5,38.07525,0
4291.0,100871.5,37.824574,0
4292.0,100873.5,37.65746,0
4293.0,100875.75,37.46946,0
4294.0,100877.5,37.323241,0
4295.0,100878.25,37.260576,0
4296.0,100878.5,37.239687,0
4297.0,100878.5,37.239687,0
4298.0,100878.75,37.218799,0
4299.0,100879.25,37.177023,0
4300.0,100881.0,37.030807,0
4301.0,100885.0,36.696608,0
4302.0,100895.0,35.861156,0
4303.0,100907.75,34.796053,0
4304.0,100921.25,33.668415,0
4305.0,100935.0,32.52002,0
4306.0,100948.75,31.371752,0
4307.0,100958.5,30.557602,0
4308.0,100965.75,29.95225,0
4309.0,100970.75,29.534787,0
4310.0,100973.0,29.346933,0
4311.0,100976.25,29.075596,0
4312.0,100978.0,28.929494,0
4313.0,100981.5,28.637296,0
4314.0,100983.0,28.512071,0
4315.0,100984.75,28.365977,0
4316.0,100985.5,28.303366,0
4317.0,100986.75,28.199015,0
4318.0,100988.25,28.073795,0
4319.0,100989.25,27.990316,0
4320.0,100988.5,28.052926,0
4321.0,100985.0,28.345107,0
4322.0,100976.5,29.054724,0
4323.0,100966.25,29.910503,0
4324.0,100954.0,30.933356,0
4325.0,100940.0,32.102453,0
4326.0,100925.25,33.334323,0
4327.0,100909.0,34.691637,0
4328.0,100893.0,36.028241,0
4329.0,100876.0,37.448572,0
4330.0,100861.25,38.681074,0
4331.0,100848.5,39.746576,0
4332.0,100839.75,40.477865,0
4333.0,100833.25,41.021142,0
4334.0,100829.0,41.376377,0
4335.0,100825.25,41.689829,0
4336.0,100822.25,41.940598,0
4337.0,100818.75,42.233169,0
4338.0,100818.75,42.233169,0
4339.0,100818.25,42.274966,0
4340.0,100812.2955,42.772738,1
4341.0,100806.3409,43.270534,1
4342.0,100800.3864,43.768354,1
4343.0,100794.4318,44.266197,1
4344.0,100788.4773,44.764064,1
4345.0,100782.5227,45.261955,1
4346.0,100776.5682,45.75987,1
4347.0,100770.6136,46.257809,1
4348.0,100764.6591,46.755772,1
4349.0,100758.7045,47.253758,1
4350.0,100752.75,47.751768,0
4351.0,100742.25,48.629997,0
4352.0,100735.5,49.194612,0
4353.0,100730.0,49.654691,0
4354.0,100726.75,49.926565,0
4355.0,100723.25,50.219361,0
4356.0,100720.25,50.470336,0
4357.0,100719.25,50.553995,0
4358.0,100718.75,50.595825,0
4359.0,100718.5,50.61674,0
4360.0,100717.0,50.742231,0
4361.0,100716.75,50.763147,0
4362.0,100716.75,50.763147,0
4363.0,100715.5,50.867724,0
4364.0,100715.0,50.909556,0
4365.0,100715.0,50.909556,0
4366.0,100716.5,50.784062,0
4367.0,100722.5,50.282104,0
4368.0,100731.5,49.529213,0
4369.0,100743.5,48.525442,0
4370.0,100756.75,47.417224,0
4371.0,100770.0,46.309125,0
4372.0,100780.75,45.410187,0
4373.0,100788.75,44.741261,0
4374.0,100794.75,44.239594,0
4375.0,100799.0,43.884262,0
4376.0,100802.75,43.570743,0
4377.0,100805.5,43.340835,0
4378.0,100808.5,43.090033,0
4379.0,100809.75,42.985533,0
4380.0,100810.25,42.943734,0
4381.0,100811.0,42.881035,0
4382.0,100811.75,42.818337,0
4383.0,100812.0,42.797437,0
4384.0,100812.25,42.776538,0
4385.0,100812.0,42.797437,0
4386.0,100813.5,42.672042,0
4387.0,100816.5,42.421255,0
4388.0,100823.25,41.857008,0
4389.0,100833.5,41.000246,0
4390.0,100846.0,39.95551,0
4391.0,100860.25,38.764639,0
4392.0,100874.25,37.594793,0
4393.0,100886.0,36.61306,0
4394.0,100894.75,35.882042,0
4395.0,100901.25,35.339033,0
4396.0,100905.75,34.96312,0
4397.0,100909.5,34.64987,0
4398.0,100912.25,34.42016,0
4399.0,100914.5,34.232218,0
4400.0,100914.75,34.211336,0
4401.0,100915.75,34.127808,0
4402.0,100917.0,34.023399,0
4403.0,100917.75,33.960753,0
4404.0,100919.25,33.835464,0
4405.0,100919.5,33.814583,0
4406.0,100920.0,33.77282,0
4407.0,100919.5,33.814583,0
4408.0,100918.75,33.877227,0
4409.0,100917.75,33.960753,0
4410.0,100919.0,33.856346,0
4411.0,100922.0,33.605772,0
4412.0,100928.25,33.083761,0
4413.0,100933.75,32.624414,0
4414.0,100938.75,32.206843,0
4415.0,100942.5,31.893676,0
4416.0,100944.5,31.726658,0
4417.0,100945.5,31.643149,0
4418.0,100948.75,31.371752,0
4419.0,100949.25,31.329999,0
